customer_id,customer_name,city,segment,join_date,email
CST0728,Fajar Wulandari,Bogor,New,2022-01-08,customer728@email.com
CST0729,Maya Saputra,Depok,VIP,2022-11-02,customer729@email.com
CST0730,Wati Rahayu,Surabaya,VIP,2022-10-11,customer730@email.com
CST0731,Dimas Wijaya,Makassar,VIP,2022-07-12,customer731@email.com
CST0732,Joko Firmansyah,Bandung,Regular,2022-02-28,customer732@email.com
CST0733,Fajar Nugroho,Bogor,VIP,2022-05-24,customer733@email.com
CST0734,Wati Wijaya,Jakarta,VIP,2023-03-05,customer734@email.com
CST0735,Fajar Anggraini,Palembang,New,2023-08-21,customer735@email.com
CST0736,Andi Kusuma,Bogor,Regular,2023-07-02,customer736@email.com
CST0737,Maya Saputra,Tangerang,VIP,2022-06-24,customer737@email.com
CST0738,Nurul Wijaya,Depok,New,2023-04-28,customer738@email.com
CST0739,Dimas Anggraini,Bandung,Regular,2022-12-10,customer739@email.com
CST0740,Fitri Kusuma,Surabaya,Regular,2022-11-11,customer740@email.com
CST0741,Rendi Kusuma,Palembang,VIP,2023-08-23,customer741@email.com
CST0742,Hendra Permata,Semarang,New,2023-04-27,customer742@email.com
CST0743,Bagus Wulandari,Jakarta,New,2023-04-29,customer743@email.com
CST0744,Joko Rahayu,Medan,Wholesale,2023-06-27,customer744@email.com
CST0745,Rina Santoso,Semarang,Regular,2022-05-21,customer745@email.com
CST0746,Rendi Purnama,Medan,Wholesale,2022-05-27,customer746@email.com
CST0747,Nurul Firmansyah,Makassar,New,2023-05-15,customer747@email.com
CST0748,Nurul Kusuma,Makassar,New,2022-01-05,customer748@email.com
CST0749,Dimas Sari,Tangerang,Regular,2023-08-14,customer749@email.com
CST0750,Wati Firmansyah,Bandung,New,2022-05-13,customer750@email.com
CST0751,Rina Nugroho,Bogor,Wholesale,2023-02-18,customer751@email.com
CST0752,Wati Purnama,Palembang,New,2022-02-08,customer752@email.com
CST0753,Andi Anggraini,Depok,VIP,2022-01-15,customer753@email.com
CST0754,Joko Sari,Makassar,New,2022-01-05,customer754@email.com
CST0755,Fitri Anggraini,Medan,VIP,2022-11-16,customer755@email.com
CST0756,Dewi Purnama,Bandung,VIP,2022-06-21,customer756@email.com
CST0757,Siti Wijaya,Surabaya,VIP,2023-04-12,customer757@email.com
CST0758,Indah Saputra,Depok,VIP,2023-03-21,customer758@email.com
CST0759,Rendi Hakim,Bandung,Wholesale,2023-01-03,customer759@email.com
CST0760,Nurul Hakim,Medan,Wholesale,2022-01-20,customer760@email.com
CST0761,Fitri Anggraini,Medan,Regular,2022-08-05,customer761@email.com
CST0762,Bagus Saputra,Jakarta,Regular,2022-05-07,customer762@email.com
CST0763,Siti Purnama,Makassar,VIP,2023-07-02,customer763@email.com
CST0764,Siti Wulandari,Bogor,New,2022-04-21,customer764@email.com
CST0765,Siti Anggraini,Jakarta,New,2023-03-03,customer765@email.com
CST0766,Fajar Rahayu,Tangerang,VIP,2023-05-01,customer766@email.com
CST0767,Andi Anggraini,Bandung,New,2022-11-05,customer767@email.com
CST0768,Dewi Nugroho,Palembang,VIP,2022-05-21,customer768@email.com
CST0769,Dewi Saputra,Palembang,New,2022-10-17,customer769@email.com
CST0770,Dewi Hidayat,Surabaya,Regular,2022-07-24,customer770@email.com
CST0771,Joko Sari,Semarang,VIP,2023-02-24,customer771@email.com
CST0772,Nurul Santoso,Semarang,Wholesale,2022-08-01,customer772@email.com
CST0773,Rendi Sari,Tangerang,New,2022-01-14,customer773@email.com
CST0774,Dewi Permata,Surabaya,Wholesale,2022-06-02,customer774@email.com
CST0775,Joko Rahayu,Surabaya,New,2022-09-20,customer775@email.com
CST0776,Hendra Wijaya,Medan,VIP,2023-04-21,customer776@email.com
CST0777,Dewi Permata,Jakarta,Regular,2022-02-10,customer777@email.com
CST0778,Maya Firmansyah,Semarang,VIP,2023-03-13,customer778@email.com
CST0779,Dewi Permata,Surabaya,New,2022-01-10,customer779@email.com
CST0780,Nurul Kusuma,Bandung,VIP,2023-03-25,customer780@email.com
CST0781,Dimas Hakim,Bogor,New,2023-01-17,customer781@email.com
CST0782,Nurul Rahayu,Makassar,Wholesale,2023-02-14,customer782@email.com
CST0783,Dimas Permata,Tangerang,Wholesale,2023-05-05,customer783@email.com
CST0784,Nurul Rahayu,Palembang,Regular,2022-03-02,customer784@email.com
CST0785,Dewi Purnama,Bandung,Wholesale,2023-08-06,customer785@email.com
CST0786,Nurul Wulandari,Tangerang,Wholesale,2023-01-03,customer786@email.com
CST0787,Budi Permata,Bogor,Regular,2023-05-10,customer787@email.com
CST0788,Dewi Hakim,Tangerang,Wholesale,2023-03-28,customer788@email.com
CST0789,Ahmad Wijaya,Jakarta,VIP,2022-01-13,customer789@email.com
CST0790,Bagus Anggraini,Depok,Regular,2022-12-13,customer790@email.com
CST0791,Joko Anggraini,Depok,New,2023-03-20,customer791@email.com
CST0792,Wati Kusuma,Medan,Wholesale,2022-06-02,customer792@email.com
CST0793,Indah Santoso,Depok,New,2022-06-10,customer793@email.com
CST0794,Wati Permata,Depok,Wholesale,2022-06-19,customer794@email.com
CST0795,Wati Kusuma,Surabaya,Regular,2022-12-05,customer795@email.com
CST0796,Siti Saputra,Semarang,Regular,2023-07-18,customer796@email.com
CST0797,Fajar Permata,Palembang,Regular,2022-03-22,customer797@email.com
CST0798,Hendra Firmansyah,Tangerang,Wholesale,2022-04-01,customer798@email.com
CST0799,Hendra Kusuma,Tangerang,New,2023-05-25,customer799@email.com
CST0800,Dewi Purnama,Jakarta,Wholesale,2022-02-06,customer800@email.com
CST0801,Lestari Santoso,Depok,New,2022-11-08,customer801@email.com
CST0802,Lestari Sari,Depok,Wholesale,2022-12-16,customer802@email.com
CST0803,Siti Permata,Makassar,Regular,2023-04-11,customer803@email.com
CST0804,Lestari Firmansyah,Makassar,Wholesale,2023-01-08,customer804@email.com
CST0805,Dewi Rahayu,Tangerang,Regular,2022-01-03,customer805@email.com
CST0806,Maya Permata,Makassar,VIP,2023-07-15,customer806@email.com
CST0807,Maya Anggraini,Depok,New,2022-02-16,customer807@email.com
CST0808,Wati Pratama,Bandung,Wholesale,2022-04-20,customer808@email.com
CST0809,Indah Sari,Semarang,Regular,2022-05-04,customer809@email.com
CST0810,Andi Hidayat,Palembang,Regular,2022-12-13,customer810@email.com
CST0811,Rina Santoso,Surabaya,New,2023-04-07,customer811@email.com
CST0812,Bagus Saputra,Tangerang,Regular,2023-05-26,customer812@email.com
CST0813,Joko Anggraini,Jakarta,New,2023-07-21,customer813@email.com
CST0814,Bagus Hidayat,Palembang,Regular,2023-08-16,customer814@email.com
CST0815,Rizky Rahayu,Bandung,Wholesale,2022-11-26,customer815@email.com
CST0816,Fajar Purnama,Depok,Regular,2022-10-08,customer816@email.com
CST0817,Rendi Wijaya,Palembang,Wholesale,2022-05-17,customer817@email.com
CST0818,Rina Wulandari,Bandung,VIP,2023-07-15,customer818@email.com
CST0819,Lestari Nugroho,Makassar,Regular,2022-07-25,customer819@email.com
CST0820,Indah Anggraini,Medan,VIP,2022-12-20,customer820@email.com
CST0821,Nurul Saputra,Bandung,VIP,2022-04-29,customer821@email.com
CST0822,Lestari Hidayat,Makassar,Wholesale,2023-07-01,customer822@email.com
CST0823,Rina Firmansyah,Semarang,New,2023-06-20,customer823@email.com
CST0824,Budi Purnama,Surabaya,Regular,2022-02-24,customer824@email.com
CST0825,Andi Wijaya,Jakarta,Regular,2022-10-21,customer825@email.com
CST0826,Rizky Permata,Semarang,New,2022-10-30,customer826@email.com
CST0827,Lestari Santoso,Medan,VIP,2023-04-09,customer827@email.com
CST0828,Indah Permata,Surabaya,Regular,2023-07-29,customer828@email.com
CST0829,Fitri Saputra,Palembang,VIP,2022-02-18,customer829@email.com
CST0830,Fajar Purnama,Palembang,VIP,2023-07-20,customer830@email.com
CST0831,Budi Anggraini,Jakarta,VIP,2022-07-27,customer831@email.com
CST0832,Hendra Permata,Bogor,Regular,2023-01-12,customer832@email.com
CST0833,Lestari Anggraini,Bogor,Regular,2022-07-18,customer833@email.com
CST0834,Hendra Pratama,Semarang,New,2022-07-11,customer834@email.com
CST0835,Joko Rahayu,Bandung,Wholesale,2022-02-11,customer835@email.com
CST0836,Dimas Saputra,Palembang,VIP,2022-05-14,customer836@email.com
CST0837,Bagus Permata,Bandung,VIP,2022-01-06,customer837@email.com
CST0838,Hendra Anggraini,Makassar,Regular,2022-02-10,customer838@email.com
CST0839,Rendi Wulandari,Bandung,New,2022-11-05,customer839@email.com
CST0840,Bagus Saputra,Tangerang,VIP,2022-03-16,customer840@email.com
CST0841,Joko Sari,Makassar,Regular,2023-06-18,customer841@email.com
CST0842,Joko Pratama,Surabaya,Wholesale,2023-07-11,customer842@email.com
CST0843,Fajar Rahayu,Depok,VIP,2022-08-15,customer843@email.com
CST0844,Rendi Kusuma,Medan,VIP,2022-10-28,customer844@email.com
CST0845,Indah Saputra,Medan,Wholesale,2023-07-29,customer845@email.com
CST0846,Dewi Nugroho,Jakarta,VIP,2023-04-02,customer846@email.com
CST0847,Indah Hakim,Medan,Regular,2022-02-10,customer847@email.com
CST0848,Fajar Hakim,Makassar,New,2023-01-31,customer848@email.com
CST0849,Lestari Anggraini,Semarang,VIP,2022-01-26,customer849@email.com
CST0850,Maya Saputra,Depok,Wholesale,2023-05-14,customer850@email.com
CST0851,Ayu Hakim,Jakarta,Regular,2022-11-25,customer851@email.com
CST0852,Ahmad Rahayu,Depok,Regular,2023-07-05,customer852@email.com
CST0853,Budi Nugroho,Depok,New,2022-08-04,customer853@email.com
CST0854,Rina Permata,Medan,New,2022-07-30,customer854@email.com
CST0855,Rina Nugroho,Depok,New,2022-06-07,customer855@email.com
CST0856,Hendra Anggraini,Jakarta,VIP,2022-02-08,customer856@email.com
CST0857,Ahmad Santoso,Surabaya,Regular,2022-09-15,customer857@email.com
CST0858,Ahmad Wulandari,Depok,Regular,2022-09-22,customer858@email.com
CST0859,Fajar Hidayat,Palembang,Wholesale,2023-03-20,customer859@email.com
CST0860,Budi Purnama,Makassar,New,2023-07-02,customer860@email.com
CST0861,Indah Rahayu,Jakarta,New,2022-03-16,customer861@email.com
CST0862,Joko Rahayu,Makassar,VIP,2022-11-05,customer862@email.com
CST0863,Ahmad Wijaya,Bogor,Wholesale,2023-01-26,customer863@email.com
CST0864,Budi Hidayat,Palembang,Regular,2023-07-01,customer864@email.com
CST0865,Rizky Anggraini,Medan,Wholesale,2023-07-13,customer865@email.com
CST0866,Rizky Wijaya,Semarang,VIP,2022-01-12,customer866@email.com
CST0867,Lestari Pratama,Depok,New,2022-02-12,customer867@email.com
CST0868,Bagus Wulandari,Jakarta,Wholesale,2023-07-05,customer868@email.com
CST0869,Ahmad Wijaya,Depok,Regular,2022-12-19,customer869@email.com
CST0870,Rina Hakim,Medan,Regular,2022-06-14,customer870@email.com
CST0871,Fitri Wulandari,Bandung,VIP,2022-07-18,customer871@email.com
CST0872,Nurul Nugroho,Surabaya,New,2023-07-17,customer872@email.com
CST0873,Lestari Rahayu,Tangerang,VIP,2022-03-10,customer873@email.com
CST0874,Dewi Sari,Semarang,Wholesale,2022-12-05,customer874@email.com
CST0875,Rizky Nugroho,Makassar,Regular,2022-04-13,customer875@email.com
CST0876,Indah Rahayu,Semarang,Regular,2022-11-22,customer876@email.com
CST0877,Hendra Kusuma,Tangerang,VIP,2023-08-22,customer877@email.com
CST0878,Bagus Wulandari,Bandung,VIP,2022-11-20,customer878@email.com
CST0879,Nurul Santoso,Palembang,VIP,2022-09-10,customer879@email.com
CST0880,Rina Wijaya,Medan,VIP,2022-05-18,customer880@email.com
CST0881,Wati Hidayat,Makassar,Wholesale,2023-01-03,customer881@email.com
CST0882,Wati Saputra,Semarang,New,2022-06-29,customer882@email.com
CST0883,Ahmad Permata,Bogor,VIP,2022-05-24,customer883@email.com
CST0884,Andi Wijaya,Depok,New,2022-03-19,customer884@email.com
CST0885,Joko Nugroho,Jakarta,New,2023-08-19,customer885@email.com
CST0886,Fajar Firmansyah,Bogor,Regular,2022-02-07,customer886@email.com
CST0887,Dimas Saputra,Depok,Wholesale,2022-06-02,customer887@email.com
CST0888,Fajar Sari,Makassar,VIP,2022-05-18,customer888@email.com
CST0889,Joko Saputra,Tangerang,New,2023-02-11,customer889@email.com
CST0890,Joko Santoso,Makassar,Regular,2022-06-19,customer890@email.com
CST0891,Rizky Hidayat,Depok,Regular,2022-07-03,customer891@email.com
CST0892,Bagus Nugroho,Bogor,Regular,2023-05-11,customer892@email.com
CST0893,Siti Sari,Makassar,Wholesale,2022-08-26,customer893@email.com
CST0894,Dimas Kusuma,Surabaya,Regular,2022-02-13,customer894@email.com
CST0895,Joko Hakim,Medan,VIP,2023-02-02,customer895@email.com
CST0896,Hendra Hakim,Tangerang,New,2022-02-10,customer896@email.com
CST0897,Dewi Anggraini,Makassar,VIP,2022-09-27,customer897@email.com
CST0898,Lestari Wulandari,Bogor,Regular,2023-01-21,customer898@email.com
CST0899,Maya Wulandari,Palembang,New,2023-06-14,customer899@email.com
CST0900,Fajar Hakim,Semarang,Regular,2023-06-13,customer900@email.com
CST0901,Maya Permata,Palembang,VIP,2023-05-14,customer901@email.com
CST0902,Indah Santoso,Tangerang,Regular,2023-03-27,customer902@email.com
CST0903,Fitri Rahayu,Bandung,VIP,2022-08-05,customer903@email.com
CST0904,Nurul Pratama,Bandung,VIP,2022-05-02,customer904@email.com
CST0905,Rina Firmansyah,Medan,VIP,2022-04-27,customer905@email.com
CST0906,Wati Hidayat,Tangerang,Regular,2022-06-15,customer906@email.com
CST0907,Budi Sari,Palembang,New,2022-05-11,customer907@email.com
CST0908,Bagus Pratama,Bogor,Regular,2023-06-09,customer908@email.com
CST0909,Bagus Pratama,Jakarta,New,2022-06-20,customer909@email.com
CST0910,Nurul Saputra,Semarang,Wholesale,2023-08-01,customer910@email.com
CST0911,Ayu Rahayu,Jakarta,Regular,2023-04-05,customer911@email.com
CST0912,Wati Permata,Bogor,Wholesale,2022-06-24,customer912@email.com
CST0913,Rina Wulandari,Medan,Regular,2023-08-20,customer913@email.com
CST0914,Indah Nugroho,Bandung,VIP,2022-06-21,customer914@email.com
CST0915,Hendra Wulandari,Makassar,New,2022-08-24,customer915@email.com
CST0916,Fajar Pratama,Palembang,New,2022-01-17,customer916@email.com
CST0917,Joko Permata,Medan,Wholesale,2022-06-03,customer917@email.com
CST0918,Dewi Pratama,Bogor,Wholesale,2022-02-09,customer918@email.com
CST0919,Joko Firmansyah,Depok,New,2022-04-06,customer919@email.com
CST0920,Rizky Hakim,Tangerang,New,2023-03-18,customer920@email.com
CST0921,Rina Kusuma,Depok,New,2023-06-27,customer921@email.com
CST0922,Fitri Firmansyah,Palembang,Wholesale,2023-01-26,customer922@email.com
CST0923,Bagus Firmansyah,Makassar,New,2023-03-12,customer923@email.com
CST0924,Dimas Hidayat,Bandung,Regular,2022-03-27,customer924@email.com
CST0925,Indah Hakim,Semarang,Wholesale,2022-09-21,customer925@email.com
CST0926,Budi Anggraini,Medan,New,2023-08-15,customer926@email.com
CST0927,Dewi Saputra,Depok,New,2023-01-20,customer927@email.com
CST0928,Rendi Purnama,Medan,VIP,2022-04-20,customer928@email.com
CST0929,Rina Nugroho,Bandung,VIP,2022-09-25,customer929@email.com
CST0930,Rina Wulandari,Depok,VIP,2022-10-10,customer930@email.com
CST0931,Andi Purnama,Palembang,Wholesale,2022-07-03,customer931@email.com
CST0932,Lestari Saputra,Makassar,Wholesale,2022-09-17,customer932@email.com
CST0933,Bagus Kusuma,Semarang,Wholesale,2022-05-22,customer933@email.com
CST0934,Fitri Hidayat,Surabaya,Regular,2022-04-13,customer934@email.com
CST0935,Joko Purnama,Medan,VIP,2023-07-18,customer935@email.com
CST0936,Siti Pratama,Bogor,Wholesale,2022-01-06,customer936@email.com
CST0937,Rizky Hidayat,Surabaya,Wholesale,2022-04-01,customer937@email.com
CST0938,Dimas Sari,Surabaya,VIP,2022-03-23,customer938@email.com
CST0939,Siti Anggraini,Bogor,Wholesale,2023-02-15,customer939@email.com
CST0940,Joko Wijaya,Bogor,New,2022-06-29,customer940@email.com
CST0941,Hendra Santoso,Tangerang,Regular,2023-06-15,customer941@email.com
CST0942,Andi Santoso,Semarang,Regular,2022-06-23,customer942@email.com
CST0943,Maya Sari,Jakarta,New,2022-06-11,customer943@email.com
CST0944,Dimas Firmansyah,Surabaya,Wholesale,2022-12-28,customer944@email.com
CST0945,Fajar Wulandari,Palembang,Regular,2023-06-15,customer945@email.com
CST0946,Ahmad Hakim,Jakarta,New,2023-07-17,customer946@email.com
CST0947,Lestari Hakim,Semarang,VIP,2022-12-22,customer947@email.com
CST0948,Fitri Wulandari,Semarang,Regular,2023-04-11,customer948@email.com
CST0949,Bagus Santoso,Palembang,VIP,2022-06-29,customer949@email.com
CST0950,Joko Rahayu,Palembang,New,2023-05-31,customer950@email.com
CST0951,Rendi Rahayu,Semarang,VIP,2023-07-05,customer951@email.com
CST0952,Dimas Anggraini,Bogor,Wholesale,2023-01-22,customer952@email.com
CST0953,Wati Firmansyah,Bogor,Regular,2022-12-14,customer953@email.com
CST0954,Hendra Hakim,Tangerang,New,2023-05-09,customer954@email.com
CST0955,Dimas Rahayu,Surabaya,Wholesale,2022-08-14,customer955@email.com
CST0956,Rendi Purnama,Medan,VIP,2023-06-13,customer956@email.com
CST0957,Budi Anggraini,Depok,VIP,2022-09-12,customer957@email.com
CST0958,Ahmad Purnama,Semarang,VIP,2022-03-19,customer958@email.com
CST0959,Nurul Hidayat,Depok,VIP,2022-12-29,customer959@email.com
CST0960,Bagus Wijaya,Medan,Regular,2022-07-14,customer960@email.com
CST0961,Andi Sari,Tangerang,Regular,2022-09-29,customer961@email.com
CST0962,Fitri Sari,Medan,Regular,2022-12-31,customer962@email.com
CST0963,Dewi Rahayu,Bandung,New,2023-05-20,customer963@email.com
CST0964,Budi Firmansyah,Bogor,New,2023-05-09,customer964@email.com
CST0965,Indah Kusuma,Makassar,Wholesale,2023-08-12,customer965@email.com
CST0966,Wati Pratama,Semarang,VIP,2023-02-12,customer966@email.com
CST0967,Bagus Pratama,Medan,New,2023-06-23,customer967@email.com
CST0968,Wati Saputra,Palembang,New,2023-05-30,customer968@email.com
CST0969,Fajar Permata,Makassar,Regular,2023-04-14,customer969@email.com
CST0970,Joko Hidayat,Surabaya,VIP,2022-01-09,customer970@email.com
CST0971,Andi Purnama,Jakarta,New,2022-11-30,customer971@email.com
CST0972,Indah Permata,Makassar,VIP,2022-07-11,customer972@email.com
CST0973,Dimas Sari,Depok,VIP,2023-04-28,customer973@email.com
CST0974,Rendi Kusuma,Bogor,Regular,2023-05-26,customer974@email.com
CST0975,Andi Purnama,Palembang,VIP,2023-01-09,customer975@email.com
CST0976,Dimas Hidayat,Palembang,Regular,2023-08-09,customer976@email.com
CST0977,Bagus Nugroho,Bandung,Regular,2022-04-13,customer977@email.com
CST0978,Fitri Saputra,Semarang,Wholesale,2023-01-26,customer978@email.com
CST0979,Rizky Firmansyah,Medan,Regular,2023-04-30,customer979@email.com
CST0980,Nurul Purnama,Jakarta,Wholesale,2022-05-18,customer980@email.com
CST0981,Lestari Anggraini,Depok,VIP,2023-05-14,customer981@email.com
CST0982,Dimas Saputra,Semarang,New,2023-02-12,customer982@email.com
CST0983,Nurul Santoso,Surabaya,Regular,2022-09-18,customer983@email.com
CST0984,Dewi Hidayat,Tangerang,VIP,2022-09-24,customer984@email.com
CST0985,Maya Saputra,Makassar,VIP,2022-12-19,customer985@email.com
CST0986,Rina Rahayu,Jakarta,VIP,2022-07-23,customer986@email.com
CST0987,Bagus Nugroho,Bogor,Regular,2022-10-19,customer987@email.com
CST0988,Rendi Nugroho,Makassar,Wholesale,2023-04-03,customer988@email.com
CST0989,Fajar Wulandari,Surabaya,VIP,2023-04-20,customer989@email.com
CST0990,Nurul Nugroho,Bandung,VIP,2023-03-08,customer990@email.com
CST0991,Bagus Purnama,Bogor,New,2022-03-23,customer991@email.com
CST0992,Rendi Sari,Bandung,VIP,2022-11-21,customer992@email.com
CST0993,Dimas Wulandari,Semarang,Wholesale,2022-10-05,customer993@email.com
CST0994,Maya Anggraini,Tangerang,Wholesale,2023-02-28,customer994@email.com
CST0995,Nurul Permata,Bandung,New,2022-05-09,customer995@email.com
CST0996,Dimas Anggraini,Medan,New,2022-08-04,customer996@email.com
CST0997,Fajar Rahayu,Bandung,New,2022-03-07,customer997@email.com
CST0998,Lestari Santoso,Tangerang,New,2023-02-11,customer998@email.com
CST0999,Ahmad Rahayu,Depok,VIP,2022-06-09,customer999@email.com
CST1000,Fajar Wijaya,Surabaya,Regular,2022-09-11,customer1000@email.com
